cik,years_present,years_present_count,year_2016_present,year_2017_present,year_2018_present,year_2019_present,year_2020_present,year_2021_present,year_2022_present,year_2023_present,year_2024_present,year_2025_present
0001227025,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0001227265,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001227268,"2016,2017,2018",3,True,True,True,False,False,False,False,False,False,False
0001227500,2025,1,False,False,False,False,False,False,False,False,False,True
0001227654,2025,1,False,False,False,False,False,False,False,False,False,True
0001228454,2025,1,False,False,False,False,False,False,False,False,False,True
0001228627,2025,1,False,False,False,False,False,False,False,False,False,True
0001231457,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001232524,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001235468,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001237831,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001244937,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001253176,2024,1,False,False,False,False,False,False,False,False,True,False
0001253689,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001253986,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001254699,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001255474,2022,1,False,False,False,False,False,False,True,False,False,False
0001258602,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001259429,"2016,2017,2018",3,True,True,True,False,False,False,False,False,False,False
0001259515,"2016,2017,2018,2019",4,True,True,True,True,False,False,False,False,False,False
0001260221,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001261249,2021,1,False,False,False,False,False,True,False,False,False,False
0001261333,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001261379,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001262039,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001262823,2025,1,False,False,False,False,False,False,False,False,False,True
0001262976,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001263364,2025,1,False,False,False,False,False,False,False,False,False,True
0001265131,2025,1,False,False,False,False,False,False,False,False,False,True
0001265521,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001265848,2018,1,False,False,True,False,False,False,False,False,False,False
0001267238,"2018,2024,2025",3,False,False,True,False,False,False,False,False,True,True
0001267426,2024,1,False,False,False,False,False,False,False,False,True,False
0001267565,2016,1,True,False,False,False,False,False,False,False,False,False
0001267919,2021,1,False,False,False,False,False,True,False,False,False,False
0001269026,2025,1,False,False,False,False,False,False,False,False,False,True
0001269190,"2016,2017,2018,2019,2020",5,True,True,True,True,True,False,False,False,False,False
0001270436,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001271024,2016,1,True,False,False,False,False,False,False,False,False,False
0001271833,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001271834,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001272830,"2020,2021,2022",3,False,False,False,False,True,True,True,False,False,False
0001272842,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001273441,2024,1,False,False,False,False,False,False,False,False,True,False
0001273636,"2021,2022",2,False,False,False,False,False,True,True,False,False,False
0001273813,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001274173,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001274494,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001274737,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001275014,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001275101,2025,1,False,False,False,False,False,False,False,False,False,True
0001275158,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001275187,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001275477,2025,1,False,False,False,False,False,False,False,False,False,True
0001276187,2025,1,False,False,False,False,False,False,False,False,False,True
0001276520,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001277856,2016,1,True,False,False,False,False,False,False,False,False,False
0001277902,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001278021,"2019,2020,2021,2024,2025",5,False,False,False,True,True,True,False,False,True,True
0001278027,2025,1,False,False,False,False,False,False,False,False,False,True
0001278752,"2021,2024,2025",3,False,False,False,False,False,True,False,False,True,True
0001279695,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001280058,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001280263,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001280396,"2021,2022",2,False,False,False,False,False,True,True,False,False,False
0001280452,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001280784,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001281761,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001281845,2024,1,False,False,False,False,False,False,False,False,True,False
0001281984,"2019,2020,2021,2022,2023",5,False,False,False,True,True,True,True,True,False,False
0001282631,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001282980,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001283699,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001284812,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001286043,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001286139,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001286225,"2018,2019,2020,2021",4,False,False,True,True,True,True,False,False,False,False
0001286648,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001286681,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001287213,2025,1,False,False,False,False,False,False,False,False,False,True
0001287750,"2022,2023,2025",3,False,False,False,False,False,False,True,True,False,True
0001287865,2021,1,False,False,False,False,False,True,False,False,False,False
0001288403,2023,1,False,False,False,False,False,False,False,True,False,False
0001288469,"2018,2019,2021,2022,2023,2024,2025",7,False,False,True,True,False,True,True,True,True,True
0001288847,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001289308,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001289419,"2016,2017,2019,2020,2021,2022,2023,2024,2025",9,True,True,False,True,True,True,True,True,True,True
0001289460,2025,1,False,False,False,False,False,False,False,False,False,True
0001289848,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001289850,"2020,2021",2,False,False,False,False,True,True,False,False,False,False
0001289945,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001290658,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001290677,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001293282,"2019,2020,2021,2022,2023,2024",6,False,False,False,True,True,True,True,True,True,False
0001293818,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001294649,2016,1,True,False,False,False,False,False,False,False,False,False
0001295810,2025,1,False,False,False,False,False,False,False,False,False,True
0001295947,2025,1,False,False,False,False,False,False,False,False,False,True
0001296445,2025,1,False,False,False,False,False,False,False,False,False,True
0001296884,2025,1,False,False,False,False,False,False,False,False,False,True
0001297989,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001297996,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001298675,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001299130,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001299709,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001300485,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001300514,"2023,2025",2,False,False,False,False,False,False,False,True,False,True
0001300734,"2016,2017,2018,2019,2020,2021,2022,2023,2024",9,True,True,True,True,True,True,True,True,True,False
0001301031,2016,1,True,False,False,False,False,False,False,False,False,False
0001302215,2025,1,False,False,False,False,False,False,False,False,False,True
0001303652,2019,1,False,False,False,True,False,False,False,False,False,False
0001304161,2025,1,False,False,False,False,False,False,False,False,False,True
0001304280,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001304492,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001306830,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001307624,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001307748,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001307954,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001308208,2024,1,False,False,False,False,False,False,False,False,True,False
0001308547,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001309108,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001309141,2016,1,True,False,False,False,False,False,False,False,False,False
0001311370,"2020,2024,2025",3,False,False,False,False,True,False,False,False,True,True
0001313275,"2018,2019,2022,2023,2024",5,False,False,True,True,False,False,True,True,True,False
0001314052,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001314102,2025,1,False,False,False,False,False,False,False,False,False,True
0001314196,"2019,2022,2023,2024,2025",5,False,False,False,True,False,False,True,True,True,True
0001314727,"2019,2020,2024,2025",4,False,False,False,True,True,False,False,False,True,True
0001315098,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001315257,2025,1,False,False,False,False,False,False,False,False,False,True
0001316016,"2018,2019",2,False,False,True,True,False,False,False,False,False,False
0001316944,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001317630,2025,1,False,False,False,False,False,False,False,False,False,True
0001317880,2016,1,True,False,False,False,False,False,False,False,False,False
0001318008,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001318220,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001318268,2022,1,False,False,False,False,False,False,True,False,False,False
0001318482,"2016,2017,2018,2019,2020,2021,2022",7,True,True,True,True,True,True,True,False,False,False
0001318484,"2020,2025",2,False,False,False,False,True,False,False,False,False,True
0001318568,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001318605,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001318742,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001319161,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001319643,2025,1,False,False,False,False,False,False,False,False,False,True
0001319947,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
