cik,years_present,annual_filing_count,year_2021_present,year_2022_present,year_2023_present,year_2024_present,years_present_count
0001655887,"2021,2022,2023,2024",4,True,True,True,True,4
0001655888,"2021,2022,2023,2024",4,True,True,True,True,4
0001655971,"2022,2023",3,False,True,True,False,2
0001656047,"2021,2022,2023,2024",4,True,True,True,True,4
0001656088,"2021,2022,2023,2024",4,True,True,True,True,4
0001656472,"2021,2022,2023,2024",4,True,True,True,True,4
0001656501,"2021,2022,2023",6,True,True,True,False,3
0001656536,"2021,2022,2023",3,True,True,True,False,3
0001656634,"2021,2022,2023,2024",5,True,True,True,True,4
0001656681,"2021,2022,2023,2024",4,True,True,True,True,4
0001656839,"2021,2022,2023,2024",4,True,True,True,True,4
0001656936,"2021,2022",3,True,True,False,False,2
0001657045,"2021,2022,2023,2024",6,True,True,True,True,4
0001657214,"2021,2022,2023,2024",4,True,True,True,True,4
0001657249,2022,1,False,True,False,False,1
0001657312,"2021,2022,2023,2024",4,True,True,True,True,4
0001657325,"2021,2022,2023,2024",4,True,True,True,True,4
0001657573,"2022,2023,2024",3,False,True,True,True,3
0001657642,"2021,2022,2023,2024",4,True,True,True,True,4
0001657788,"2021,2022,2023,2024",5,True,True,True,True,4
0001657853,"2021,2022,2023,2024",4,True,True,True,True,4
0001657889,"2021,2022,2023,2024",4,True,True,True,True,4
0001658247,"2021,2022,2023,2024",4,True,True,True,True,4
0001658520,"2021,2022",2,True,True,False,False,2
0001658521,"2022,2023,2024",7,False,True,True,True,3
0001658551,"2022,2023,2024",3,False,True,True,True,3
0001658566,"2021,2022,2023,2024",4,True,True,True,True,4
0001659166,"2021,2022,2023,2024",4,True,True,True,True,4
0001659183,"2021,2022",2,True,True,False,False,2
0001659207,"2021,2022",2,True,True,False,False,2
0001659323,"2021,2022,2023,2024",4,True,True,True,True,4
0001659329,"2021,2022,2023,2024",4,True,True,True,True,4
0001659352,"2021,2022",2,True,True,False,False,2
0001659559,"2021,2022",4,True,True,False,False,2
0001659617,"2021,2022,2023,2024",5,True,True,True,True,4
0001659981,"2021,2022,2023,2024",4,True,True,True,True,4
0001660134,"2021,2022,2023,2024",4,True,True,True,True,4
0001660280,"2021,2022,2023,2024",4,True,True,True,True,4
0001660334,"2021,2022,2023,2024",4,True,True,True,True,4
0001660734,"2021,2022,2023,2024",4,True,True,True,True,4
0001661039,"2021,2022,2023,2024",4,True,True,True,True,4
0001661053,"2021,2022,2023,2024",5,True,True,True,True,4
0001661059,"2021,2022,2023,2024",5,True,True,True,True,4
0001661136,"2021,2022,2023,2024",4,True,True,True,True,4
0001661181,"2021,2022,2023,2024",6,True,True,True,True,4
0001661306,"2021,2022,2023,2024",4,True,True,True,True,4
0001661458,"2021,2022,2023,2024",4,True,True,True,True,4
0001661460,"2021,2022,2023,2024",4,True,True,True,True,4
0001661589,"2021,2022,2023,2024",4,True,True,True,True,4
0001661600,"2021,2022,2023,2024",4,True,True,True,True,4
0001661779,"2023,2024",3,False,False,True,True,2
0001661920,2021,2,True,False,False,False,1
0001661998,"2021,2022,2023,2024",5,True,True,True,True,4
0001662244,"2022,2023",3,False,True,True,False,2
0001662382,"2021,2022,2023",3,True,True,True,False,3
0001662574,"2021,2022,2023,2024",4,True,True,True,True,4
0001662579,"2021,2022,2023,2024",4,True,True,True,True,4
0001662684,"2021,2022,2023,2024",4,True,True,True,True,4
0001662774,"2021,2022,2023,2024",4,True,True,True,True,4
0001662784,"2021,2022,2023,2024",4,True,True,True,True,4
0001662972,"2021,2022,2023,2024",4,True,True,True,True,4
0001662991,"2022,2023,2024",3,False,True,True,True,3
0001663239,"2021,2022,2023,2024",4,True,True,True,True,4
0001663240,"2021,2022,2023,2024",4,True,True,True,True,4
0001663244,"2021,2022,2023,2024",5,True,True,True,True,4
0001663645,"2021,2022,2023,2024",5,True,True,True,True,4
0001664106,"2021,2022",3,True,True,False,False,2
0001664127,"2021,2022,2023",3,True,True,True,False,3
0001664682,"2021,2022,2023,2024",5,True,True,True,True,4
0001664703,"2021,2022,2023,2024",4,True,True,True,True,4
0001664710,"2021,2022,2023,2024",4,True,True,True,True,4
0001664740,"2021,2022,2023,2024",4,True,True,True,True,4
0001664780,"2021,2022",2,True,True,False,False,2
0001664998,2022,1,False,True,False,False,1
0001665081,"2021,2022,2023,2024",4,True,True,True,True,4
0001665300,"2021,2022,2023,2024",5,True,True,True,True,4
0001665598,2021,1,True,False,False,False,1
0001665918,"2021,2022,2023,2024",4,True,True,True,True,4
0001665988,"2021,2022,2023,2024",4,True,True,True,True,4
0001666071,"2021,2022,2023,2024",5,True,True,True,True,4
0001666134,"2021,2022,2023,2024",5,True,True,True,True,4
0001666138,"2021,2022,2023,2024",4,True,True,True,True,4
0001666156,"2021,2022,2023,2024",4,True,True,True,True,4
0001666178,"2021,2023",3,True,False,True,False,2
0001666244,"2021,2022,2023,2024",6,True,True,True,True,4
0001666291,"2022,2023,2024",3,False,True,True,True,3
0001666384,"2021,2022,2023",3,True,True,True,False,3
0001666700,"2021,2022,2023,2024",4,True,True,True,True,4
0001667011,"2022,2023,2024",3,False,True,True,True,3
0001667161,"2021,2022",3,True,True,False,False,2
0001667313,"2021,2022,2023,2024",4,True,True,True,True,4
0001668010,"2022,2023,2024",4,False,True,True,True,3
0001668082,"2021,2022",4,True,True,False,False,2
0001668105,2021,1,True,False,False,False,1
0001668243,"2021,2022,2023,2024",6,True,True,True,True,4
0001668340,2024,1,False,False,False,True,1
0001668370,"2021,2022,2023,2024",4,True,True,True,True,4
0001668397,"2021,2022,2023,2024",4,True,True,True,True,4
0001668523,"2021,2022,2023,2024",4,True,True,True,True,4
0001668673,"2021,2022,2023,2024",4,True,True,True,True,4
0001668738,"2021,2022,2023,2024",4,True,True,True,True,4
0001668931,"2021,2022,2023,2024",4,True,True,True,True,4
0001669162,"2021,2022,2023,2024",4,True,True,True,True,4
0001669374,"2021,2022,2023,2024",4,True,True,True,True,4
0001669393,"2021,2022,2023,2024",4,True,True,True,True,4
0001669400,"2021,2022,2023",3,True,True,True,False,3
0001669779,"2021,2022,2023,2024",4,True,True,True,True,4
0001669811,"2021,2022,2023,2024",4,True,True,True,True,4
0001669990,"2021,2022,2023,2024",4,True,True,True,True,4
0001670076,"2022,2023,2024",3,False,True,True,True,3
0001670196,"2021,2022,2023,2024",6,True,True,True,True,4
0001670349,"2021,2022",3,True,True,False,False,2
0001670541,"2021,2022,2023,2024",5,True,True,True,True,4
0001670592,"2021,2022,2023,2024",4,True,True,True,True,4
0001670601,"2021,2022,2023,2024",4,True,True,True,True,4
0001671013,2021,2,True,False,False,False,1
0001671048,"2021,2022,2023,2024",4,True,True,True,True,4
0001671077,"2021,2022,2023",4,True,True,True,False,3
0001671284,"2022,2023,2024",3,False,True,True,True,3
0001671502,"2023,2024",2,False,False,True,True,2
0001671520,"2021,2022,2023,2024",4,True,True,True,True,4
0001671584,"2021,2022,2023,2024",5,True,True,True,True,4
0001671740,"2021,2022,2023,2024",4,True,True,True,True,4
0001671818,"2021,2022,2023",5,True,True,True,False,3
0001671858,"2021,2022,2023,2024",4,True,True,True,True,4
0001671927,2024,1,False,False,False,True,1
0001671933,"2021,2022,2023,2024",4,True,True,True,True,4
0001672013,"2021,2022,2023,2024",4,True,True,True,True,4
0001672571,"2021,2022,2023,2024",6,True,True,True,True,4
0001672572,"2021,2022,2023,2024",4,True,True,True,True,4
0001672587,"2021,2022,2023,2024",4,True,True,True,True,4
0001672609,"2021,2022,2023,2024",4,True,True,True,True,4
0001672619,"2021,2022,2023,2024",4,True,True,True,True,4
0001672688,"2022,2023,2024",4,False,True,True,True,3
0001672773,"2021,2022,2023",3,True,True,True,False,3
0001672885,2021,1,True,False,False,False,1
0001672909,"2021,2022,2023,2024",4,True,True,True,True,4
0001673255,"2021,2022,2023,2024",4,True,True,True,True,4
0001673358,"2021,2022,2023,2024",4,True,True,True,True,4
0001673431,"2021,2023,2024",4,True,False,True,True,3
0001673475,"2021,2022,2023,2024",6,True,True,True,True,4
0001673481,"2021,2022,2023,2024",8,True,True,True,True,4
0001673504,"2021,2022,2023,2024",4,True,True,True,True,4
0001673542,"2021,2022,2023,2024",4,True,True,True,True,4
0001673772,"2021,2022,2023,2024",4,True,True,True,True,4
0001673985,"2021,2022,2023,2024",4,True,True,True,True,4
0001674101,"2021,2022,2023,2024",5,True,True,True,True,4
0001674168,"2021,2022,2023,2024",4,True,True,True,True,4
0001674227,"2021,2022,2023,2024",4,True,True,True,True,4
0001674335,"2021,2022,2023,2024",4,True,True,True,True,4
0001674356,"2021,2022,2023,2024",4,True,True,True,True,4
0001674365,"2021,2022,2023",4,True,True,True,False,3
0001674416,"2021,2022,2023,2024",4,True,True,True,True,4
0001674440,"2021,2023,2024",7,True,False,True,True,3
0001674760,"2021,2022,2023,2024",4,True,True,True,True,4
0001674862,"2021,2022,2023,2024",4,True,True,True,True,4
0001674910,"2021,2022,2023,2024",5,True,True,True,True,4
0001674930,"2021,2022,2023,2024",4,True,True,True,True,4
0001675033,"2021,2022,2023,2024",5,True,True,True,True,4
0001675149,"2021,2022,2023,2024",4,True,True,True,True,4
0001675634,"2021,2022,2023",8,True,True,True,False,3
0001675644,"2021,2022,2023,2024",4,True,True,True,True,4
0001675928,"2021,2022,2023,2024",4,True,True,True,True,4
0001676047,"2021,2022,2023,2024",4,True,True,True,True,4
0001676163,"2022,2023,2024",7,False,True,True,True,3
0001676238,"2022,2023,2024",3,False,True,True,True,3
0001676479,"2021,2022,2023,2024",4,True,True,True,True,4
0001676580,"2021,2022,2023",3,True,True,True,False,3
0001676725,"2021,2022,2023,2024",4,True,True,True,True,4
0001676734,"2021,2022,2023,2024",4,True,True,True,True,4
0001676852,"2021,2022",3,True,True,False,False,2
0001677077,"2021,2022,2023,2024",4,True,True,True,True,4
0001677390,"2021,2022,2023,2024",4,True,True,True,True,4
0001677576,"2021,2022,2023,2024",5,True,True,True,True,4
0001677703,"2021,2022,2023,2024",4,True,True,True,True,4
0001677897,"2021,2022,2023,2024",4,True,True,True,True,4
0001677913,"2021,2022,2023,2024",4,True,True,True,True,4
0001678038,"2021,2022,2023,2024",4,True,True,True,True,4
0001678105,"2021,2022,2023,2024",4,True,True,True,True,4
0001678463,"2021,2022",2,True,True,False,False,2
0001678660,"2021,2022,2023,2024",4,True,True,True,True,4
0001678740,"2021,2022,2023,2024",4,True,True,True,True,4
0001678848,"2022,2023",4,False,True,True,False,2
0001679049,"2021,2022,2023,2024",4,True,True,True,True,4
0001679063,"2021,2022,2023,2024",7,True,True,True,True,4
0001679082,"2021,2022",2,True,True,False,False,2
0001679268,"2021,2022,2023,2024",4,True,True,True,True,4
0001679273,"2021,2022,2023,2024",4,True,True,True,True,4
0001679327,"2021,2022,2023,2024",4,True,True,True,True,4
0001679363,"2021,2022,2023,2024",4,True,True,True,True,4
0001679379,"2023,2024",2,False,False,True,True,2
0001679420,"2021,2022,2023,2024",4,True,True,True,True,4
0001679688,"2021,2022,2023,2024",4,True,True,True,True,4
0001679788,"2022,2023,2024",3,False,True,True,True,3
0001679817,"2021,2022,2023,2024",5,True,True,True,True,4
0001679826,"2021,2022",2,True,True,False,False,2
0001680048,"2021,2022,2023,2024",4,True,True,True,True,4
0001680062,"2021,2022,2023,2024",5,True,True,True,True,4
0001680132,"2021,2022,2023,2024",8,True,True,True,True,4
0001680139,"2021,2022,2023,2024",6,True,True,True,True,4
0001680237,2022,4,False,True,False,False,1
0001680247,"2021,2022,2023,2024",4,True,True,True,True,4
0001680367,"2021,2022,2023,2024",4,True,True,True,True,4
0001680378,"2021,2022,2023,2024",5,True,True,True,True,4
0001680379,"2021,2022,2023,2024",4,True,True,True,True,4
0001680581,"2021,2022,2023,2024",7,True,True,True,True,4
0001680689,"2021,2022,2023,2024",5,True,True,True,True,4
0001680873,"2021,2023,2024",4,True,False,True,True,3
0001681031,"2021,2022,2023,2024",4,True,True,True,True,4
0001681087,"2021,2022,2023,2024",4,True,True,True,True,4
0001681169,"2021,2022,2023,2024",4,True,True,True,True,4
0001681206,"2021,2022,2023,2024",4,True,True,True,True,4
0001681459,"2021,2022,2023,2024",4,True,True,True,True,4
0001681556,"2021,2022,2023,2024",10,True,True,True,True,4
0001681622,"2021,2022,2023,2024",4,True,True,True,True,4
0001681682,"2021,2022,2023,2024",4,True,True,True,True,4
0001681769,"2021,2022,2023",6,True,True,True,False,3
0001681903,"2021,2022,2023,2024",5,True,True,True,True,4
0001681906,"2021,2022,2023,2024",4,True,True,True,True,4
0001682149,"2021,2022,2023,2024",4,True,True,True,True,4
0001682220,"2021,2022,2023,2024",4,True,True,True,True,4
0001682265,"2021,2022,2023,2024",4,True,True,True,True,4
0001682325,"2021,2022",2,True,True,False,False,2
0001682405,"2021,2022,2023,2024",4,True,True,True,True,4
0001682639,"2021,2022,2023,2024",6,True,True,True,True,4
0001682745,"2021,2022,2023,2024",6,True,True,True,True,4
0001682852,"2021,2022,2023,2024",4,True,True,True,True,4
0001682860,"2021,2022,2023,2024",4,True,True,True,True,4
0001682868,2021,1,True,False,False,False,1
0001683131,"2021,2022,2024",4,True,True,False,True,3
0001683252,"2021,2022,2023,2024",6,True,True,True,True,4
0001683300,"2021,2022,2023,2024",4,True,True,True,True,4
0001683489,"2021,2022,2023,2024",4,True,True,True,True,4
0001683553,"2021,2022,2023,2024",4,True,True,True,True,4
0001683606,"2021,2022,2023,2024",4,True,True,True,True,4
0001683695,"2021,2022,2023,2024",4,True,True,True,True,4
0001684093,"2021,2022,2023,2024",4,True,True,True,True,4
0001684144,"2021,2022,2023,2024",4,True,True,True,True,4
0001684506,2021,2,True,False,False,False,1
0001684682,"2021,2022,2023,2024",4,True,True,True,True,4
0001685022,2021,1,True,False,False,False,1
0001685040,"2021,2022,2023,2024",4,True,True,True,True,4
0001685054,"2021,2022,2023,2024",4,True,True,True,True,4
0001685212,"2021,2022,2023,2024",4,True,True,True,True,4
0001685237,2021,1,True,False,False,False,1
0001685316,2023,1,False,False,True,False,1
0001685766,"2021,2022,2023,2024",4,True,True,True,True,4
0001685854,"2021,2022,2023,2024",4,True,True,True,True,4
0001686150,"2021,2022,2023,2024",4,True,True,True,True,4
0001686400,2022,1,False,True,False,False,1
0001686515,2022,2,False,True,False,False,1
0001686850,"2021,2022,2023,2024",4,True,True,True,True,4
0001687031,"2021,2022,2023,2024",4,True,True,True,True,4
0001687065,"2021,2022,2023",4,True,True,True,False,3
0001687187,"2021,2022,2023,2024",6,True,True,True,True,4
0001687202,"2021,2022,2023,2024",4,True,True,True,True,4
0001687221,"2021,2022,2023,2024",5,True,True,True,True,4
0001687229,"2021,2022,2023,2024",4,True,True,True,True,4
0001687374,"2021,2022,2023,2024",5,True,True,True,True,4
0001687605,"2021,2022,2023,2024",4,True,True,True,True,4
0001687919,"2021,2022,2023,2024",5,True,True,True,True,4
0001687926,"2021,2022,2023,2024",5,True,True,True,True,4
0001687932,"2021,2022,2023,2024",4,True,True,True,True,4
0001687955,"2021,2022,2023,2024",4,True,True,True,True,4
0001687999,2021,1,True,False,False,False,1
0001688126,"2021,2022,2023,2024",4,True,True,True,True,4
0001688149,"2021,2022,2023,2024",4,True,True,True,True,4
0001688451,"2021,2022,2023,2024",4,True,True,True,True,4
0001688476,"2021,2022,2023",3,True,True,True,False,3
0001688487,"2021,2022,2023",3,True,True,True,False,3
0001688568,"2021,2022,2023,2024",4,True,True,True,True,4
0001688757,"2021,2022,2023,2024",4,True,True,True,True,4
0001688852,"2021,2022,2023",4,True,True,True,False,3
0001688957,"2021,2022,2023,2024",4,True,True,True,True,4
0001689084,"2021,2022,2023,2024",4,True,True,True,True,4
0001689111,"2021,2022,2023,2024",4,True,True,True,True,4
0001689375,"2022,2023,2024",4,False,True,True,True,3
0001689382,2023,1,False,False,True,False,1
0001689417,"2021,2022,2023,2024",4,True,True,True,True,4
0001689548,"2021,2022,2023,2024",4,True,True,True,True,4
0001689657,"2021,2022,2023",3,True,True,True,False,3
0001689731,"2022,2023,2024",3,False,True,True,True,3
0001689796,"2021,2022,2023,2024",4,True,True,True,True,4
0001689813,"2021,2022",2,True,True,False,False,2
0001689923,"2021,2022,2023,2024",5,True,True,True,True,4
0001690012,"2021,2022,2023,2024",4,True,True,True,True,4
0001690080,"2021,2022,2023,2024",7,True,True,True,True,4
0001690110,"2021,2022,2023,2024",4,True,True,True,True,4
0001690255,"2021,2022,2023,2024",5,True,True,True,True,4
0001690334,"2021,2022,2023,2024",4,True,True,True,True,4
0001690384,"2021,2022,2023,2024",5,True,True,True,True,4
0001690437,"2021,2022,2023,2024",5,True,True,True,True,4
0001690536,"2021,2022,2023,2024",5,True,True,True,True,4
0001690577,"2021,2022,2023,2024",4,True,True,True,True,4
0001690585,"2021,2022,2023,2024",5,True,True,True,True,4
0001690680,"2021,2022,2023,2024",8,True,True,True,True,4
0001690820,"2021,2022,2023,2024",4,True,True,True,True,4
0001690842,"2021,2022,2023,2024",4,True,True,True,True,4
0001691077,"2021,2022,2023",3,True,True,True,False,3
0001691198,"2021,2022,2023,2024",4,True,True,True,True,4
0001691299,"2021,2022",3,True,True,False,False,2
0001691303,"2021,2022,2023,2024",5,True,True,True,True,4
0001691337,"2021,2022",2,True,True,False,False,2
0001691421,"2021,2022,2023,2024",4,True,True,True,True,4
0001691430,"2021,2022",2,True,True,False,False,2
0001691936,"2021,2022,2023,2024",4,True,True,True,True,4
0001692063,"2021,2022,2023,2024",4,True,True,True,True,4
0001692115,"2021,2022,2023,2024",4,True,True,True,True,4
0001692144,"2021,2022",2,True,True,False,False,2
0001692345,"2021,2022,2023,2024",4,True,True,True,True,4
0001692376,"2021,2022,2023,2024",4,True,True,True,True,4
0001692412,"2021,2022,2023,2024",4,True,True,True,True,4
0001692415,"2021,2022,2023,2024",4,True,True,True,True,4
0001692427,"2021,2022,2023,2024",4,True,True,True,True,4
0001692787,"2021,2022,2023,2024",5,True,True,True,True,4
0001692819,"2021,2022,2023,2024",4,True,True,True,True,4
0001692830,"2021,2022,2023",4,True,True,True,False,3
0001692951,"2021,2022,2023,2024",5,True,True,True,True,4
0001692981,2021,1,True,False,False,False,1
0001693011,"2021,2022,2023,2024",5,True,True,True,True,4
0001693256,"2021,2022,2023,2024",4,True,True,True,True,4
0001693317,"2021,2022,2023,2024",4,True,True,True,True,4
0001693368,"2021,2022,2023,2024",4,True,True,True,True,4
0001693415,2021,1,True,False,False,False,1
0001693577,"2021,2022,2023,2024",4,True,True,True,True,4
0001693687,"2021,2022,2023,2024",5,True,True,True,True,4
0001693690,"2021,2022",2,True,True,False,False,2
0001693696,"2021,2022",2,True,True,False,False,2
